"agency_cd","site_no","Date","X_00065_00003","X_00065_00003_cd"
"USGS","02108000",2004-05-25,3.32,"A"
"USGS","02108000",2004-05-26,3.52,"A"
"USGS","02108000",2004-05-27,3.43,"A"
"USGS","02108000",2004-05-28,3.1,"A"
"USGS","02108000",2004-05-29,2.8,"A"
"USGS","02108000",2004-05-30,2.82,"A"
"USGS","02108000",2004-05-31,3.15,"A"
"USGS","02108000",2004-06-01,3.48,"A"
"USGS","02108000",2004-06-02,3.7,"A"
"USGS","02108000",2004-06-03,3.72,"A"
"USGS","02108000",2004-06-04,3.57,"A"
"USGS","02108000",2004-06-05,3.83,"A"
"USGS","02108000",2004-06-06,5.16,"A"
"USGS","02108000",2004-06-07,5.78,"A"
"USGS","02108000",2004-06-08,5.54,"A"
"USGS","02108000",2004-06-09,4.83,"A"
"USGS","02108000",2004-06-10,4.22,"A"
"USGS","02108000",2004-06-11,4.14,"A"
"USGS","02108000",2004-06-12,4.79,"A"
"USGS","02108000",2004-06-13,5.35,"A"
"USGS","02108000",2004-06-14,5.38,"A"
"USGS","02108000",2004-06-15,4.99,"A"
"USGS","02108000",2004-06-16,4.41,"A"
"USGS","02108000",2004-06-17,4.9,"A"
"USGS","02108000",2004-06-18,6.36,"A"
"USGS","02108000",2004-06-19,6.99,"A"
"USGS","02108000",2004-06-20,6.83,"A"
"USGS","02108000",2004-06-21,6.18,"A"
"USGS","02108000",2004-06-22,5.14,"A"
"USGS","02108000",2004-06-23,4.31,"A"
"USGS","02108000",2004-06-24,4,"A"
"USGS","02108000",2004-06-25,4.09,"A"
"USGS","02108000",2004-06-26,4.44,"A"
"USGS","02108000",2004-06-27,4.43,"A"
"USGS","02108000",2004-06-28,4.02,"A"
"USGS","02108000",2004-06-29,4.37,"A"
"USGS","02108000",2004-06-30,4.83,"A"
"USGS","02108000",2004-07-01,5.36,"A"
"USGS","02108000",2004-07-02,5.65,"A"
"USGS","02108000",2004-07-03,5.84,"A"
"USGS","02108000",2004-07-04,5.45,"A"
"USGS","02108000",2004-07-05,4.59,"A"
"USGS","02108000",2004-07-06,4.04,"A"
"USGS","02108000",2004-07-07,3.76,"A"
"USGS","02108000",2004-07-08,3.59,"A"
"USGS","02108000",2004-07-09,3.36,"A"
"USGS","02108000",2004-07-10,2.93,"A"
"USGS","02108000",2004-07-11,2.74,"A"
"USGS","02108000",2004-07-12,2.9,"A"
"USGS","02108000",2004-07-13,2.79,"A"
"USGS","02108000",2004-07-14,2.84,"A"
"USGS","02108000",2004-07-15,2.57,"A"
"USGS","02108000",2004-07-16,2.39,"A"
"USGS","02108000",2004-07-17,2.26,"A"
"USGS","02108000",2004-07-18,2.17,"A"
"USGS","02108000",2004-07-19,2.11,"A"
"USGS","02108000",2004-07-20,2.06,"A"
"USGS","02108000",2004-07-21,2.29,"A"
"USGS","02108000",2004-07-22,2.49,"A"
"USGS","02108000",2004-07-23,2.4,"A"
"USGS","02108000",2004-07-24,2.32,"A"
"USGS","02108000",2004-07-25,2.54,"A"
"USGS","02108000",2004-07-26,2.66,"A"
"USGS","02108000",2004-07-27,2.47,"A"
"USGS","02108000",2004-07-28,2.27,"A"
"USGS","02108000",2004-07-29,2.14,"A"
"USGS","02108000",2004-07-30,2.05,"A"
"USGS","02108000",2004-07-31,2.03,"A"
"USGS","02108000",2004-08-01,2.01,"A"
"USGS","02108000",2004-08-02,2.17,"A"
"USGS","02108000",2004-08-03,2.73,"A"
"USGS","02108000",2004-08-04,3.11,"A"
"USGS","02108000",2004-08-05,3.25,"A"
"USGS","02108000",2004-08-06,4.01,"A"
"USGS","02108000",2004-08-07,4.4,"A"
"USGS","02108000",2004-08-08,4.45,"A"
"USGS","02108000",2004-08-09,3.79,"A"
"USGS","02108000",2004-08-10,3.19,"A"
"USGS","02108000",2004-08-11,2.75,"A"
"USGS","02108000",2004-08-12,2.46,"A"
"USGS","02108000",2004-08-13,3.96,"A"
"USGS","02108000",2004-08-14,7.99,"A"
"USGS","02108000",2004-08-18,12.64,"A"
"USGS","02108000",2004-08-19,12.12,"A"
"USGS","02108000",2004-08-20,11.2,"A"
"USGS","02108000",2004-08-21,9.96,"A"
"USGS","02108000",2004-08-22,8.72,"A"
"USGS","02108000",2004-08-23,7.77,"A"
"USGS","02108000",2004-08-24,6.98,"A"
"USGS","02108000",2004-08-25,6.29,"A"
"USGS","02108000",2004-08-26,5.74,"A"
"USGS","02108000",2004-08-27,5.39,"A"
"USGS","02108000",2004-08-28,5.5,"A"
"USGS","02108000",2004-08-29,5.8,"A"
"USGS","02108000",2004-08-30,7.61,"A"
"USGS","02108000",2004-08-31,9.06,"A"
"USGS","02108000",2004-09-01,9.52,"A"
"USGS","02108000",2004-09-02,9.26,"A"
"USGS","02108000",2004-09-03,8.65,"A"
"USGS","02108000",2004-09-04,7.9,"A"
"USGS","02108000",2004-09-05,7.29,"A"
"USGS","02108000",2004-09-06,6.7,"A"
"USGS","02108000",2004-09-07,6.98,"A"
"USGS","02108000",2004-09-08,7.31,"A"
"USGS","02108000",2004-09-09,8.04,"A"
"USGS","02108000",2004-09-10,8.63,"A"
"USGS","02108000",2004-09-11,9.07,"A"
"USGS","02108000",2004-09-12,9.13,"A"
"USGS","02108000",2004-09-13,8.7,"A"
"USGS","02108000",2004-09-14,7.84,"A"
"USGS","02108000",2004-09-15,7.08,"A"
"USGS","02108000",2004-09-16,6.34,"A"
"USGS","02108000",2004-09-17,5.82,"A"
"USGS","02108000",2004-09-18,5.97,"A"
"USGS","02108000",2004-09-19,6.16,"A"
"USGS","02108000",2004-09-20,6.14,"A"
"USGS","02108000",2004-09-21,6.06,"A"
"USGS","02108000",2004-09-22,5.94,"A"
"USGS","02108000",2004-09-23,5.7,"A"
"USGS","02108000",2004-09-24,5.27,"A"
"USGS","02108000",2004-09-25,4.8,"A"
"USGS","02108000",2004-09-26,4.38,"A"
"USGS","02108000",2004-09-27,4.07,"A"
"USGS","02108000",2004-09-28,3.99,"A"
"USGS","02108000",2004-09-29,3.99,"A"
"USGS","02108000",2004-09-30,3.93,"A"
"USGS","02108000",2004-10-01,3.97,"A"
"USGS","02108000",2004-10-02,4.04,"A"
"USGS","02108000",2004-10-03,3.97,"A"
"USGS","02108000",2004-10-04,3.91,"A"
"USGS","02108000",2004-10-05,3.82,"A"
"USGS","02108000",2004-10-06,3.7,"A"
"USGS","02108000",2004-10-07,3.55,"A"
"USGS","02108000",2004-10-08,3.36,"A"
"USGS","02108000",2004-10-09,3.19,"A"
"USGS","02108000",2004-10-10,3.04,"A"
"USGS","02108000",2004-10-11,2.9,"A"
"USGS","02108000",2004-10-12,2.78,"A"
"USGS","02108000",2004-10-13,2.7,"A"
"USGS","02108000",2004-10-14,2.67,"A"
"USGS","02108000",2004-10-15,2.86,"A"
"USGS","02108000",2004-10-16,3.4,"A"
"USGS","02108000",2004-10-17,3.67,"A"
"USGS","02108000",2004-10-18,3.77,"A"
"USGS","02108000",2004-10-19,3.67,"A"
"USGS","02108000",2004-10-20,3.42,"A"
"USGS","02108000",2004-10-21,3.22,"A"
"USGS","02108000",2004-10-22,3.07,"A"
"USGS","02108000",2004-10-23,2.98,"A"
"USGS","02108000",2004-10-24,2.91,"A"
"USGS","02108000",2004-10-25,2.84,"A"
"USGS","02108000",2004-10-26,2.79,"A"
"USGS","02108000",2004-10-27,2.78,"A"
"USGS","02108000",2004-10-28,2.72,"A"
"USGS","02108000",2004-10-29,2.67,"A"
"USGS","02108000",2004-10-30,2.62,"A"
"USGS","02108000",2004-10-31,2.59,"A"
"USGS","02108000",2004-11-01,2.56,"A"
"USGS","02108000",2004-11-02,2.5,"A"
"USGS","02108000",2004-11-03,2.47,"A"
"USGS","02108000",2004-11-04,2.44,"A"
"USGS","02108000",2004-11-05,2.5,"A"
"USGS","02108000",2004-11-06,2.56,"A"
"USGS","02108000",2004-11-07,2.55,"A"
"USGS","02108000",2004-11-08,2.52,"A"
"USGS","02108000",2004-11-09,2.5,"A"
"USGS","02108000",2004-11-10,2.48,"A"
"USGS","02108000",2004-11-11,2.45,"A"
"USGS","02108000",2004-11-12,2.5,"A"
"USGS","02108000",2004-11-13,3.93,"A"
"USGS","02108000",2004-11-14,5.65,"A"
"USGS","02108000",2004-11-15,6.77,"A"
"USGS","02108000",2004-11-16,7.19,"A"
"USGS","02108000",2004-11-17,7.08,"A"
"USGS","02108000",2004-11-18,6.52,"A"
"USGS","02108000",2004-11-19,5.73,"A"
"USGS","02108000",2004-11-20,5.09,"A"
"USGS","02108000",2004-11-21,4.64,"A"
"USGS","02108000",2004-11-22,4.25,"A"
"USGS","02108000",2004-11-23,4.18,"A"
"USGS","02108000",2004-11-24,5,"A"
"USGS","02108000",2004-11-25,5.65,"A"
"USGS","02108000",2004-11-26,5.91,"A"
"USGS","02108000",2004-11-27,5.78,"A"
"USGS","02108000",2004-11-28,6.13,"A"
"USGS","02108000",2004-11-29,6.91,"A"
"USGS","02108000",2004-11-30,7.23,"A"
"USGS","02108000",2004-12-01,7.21,"A"
"USGS","02108000",2004-12-02,6.88,"A"
"USGS","02108000",2004-12-03,6.46,"A"
"USGS","02108000",2004-12-04,6.04,"A"
"USGS","02108000",2004-12-05,5.68,"A"
"USGS","02108000",2004-12-06,5.36,"A"
"USGS","02108000",2004-12-07,5.07,"A"
"USGS","02108000",2004-12-08,4.83,"A"
"USGS","02108000",2004-12-09,4.63,"A"
"USGS","02108000",2004-12-10,4.88,"A"
"USGS","02108000",2004-12-11,5.35,"A"
"USGS","02108000",2004-12-12,5.37,"A"
"USGS","02108000",2004-12-13,5.32,"A"
"USGS","02108000",2004-12-14,5.11,"A"
"USGS","02108000",2004-12-15,4.8,"A"
"USGS","02108000",2004-12-16,4.51,"A"
"USGS","02108000",2004-12-17,4.29,"A"
"USGS","02108000",2004-12-18,4.14,"A"
"USGS","02108000",2004-12-19,4.02,"A"
"USGS","02108000",2004-12-20,3.91,"A"
"USGS","02108000",2004-12-21,3.8,"A"
"USGS","02108000",2004-12-22,3.72,"A"
"USGS","02108000",2004-12-23,3.73,"A"
"USGS","02108000",2004-12-24,4.25,"A"
"USGS","02108000",2004-12-25,4.47,"A"
"USGS","02108000",2004-12-26,4.73,"A"
"USGS","02108000",2004-12-27,6,"A"
"USGS","02108000",2004-12-28,6.42,"A"
"USGS","02108000",2004-12-29,6.42,"A"
"USGS","02108000",2004-12-30,6.17,"A"
"USGS","02108000",2004-12-31,5.8,"A"
"USGS","02108000",2005-01-01,5.45,"A"
"USGS","02108000",2005-01-02,5.16,"A"
"USGS","02108000",2005-01-03,4.95,"A"
"USGS","02108000",2005-01-04,4.77,"A"
"USGS","02108000",2005-01-05,4.61,"A"
"USGS","02108000",2005-01-06,4.49,"A"
"USGS","02108000",2005-01-07,4.39,"A"
"USGS","02108000",2005-01-08,4.25,"A"
"USGS","02108000",2005-01-09,4.12,"A"
"USGS","02108000",2005-01-10,4,"A"
"USGS","02108000",2005-01-11,3.9,"A"
"USGS","02108000",2005-01-12,3.82,"A"
"USGS","02108000",2005-01-13,3.76,"A"
"USGS","02108000",2005-01-14,4.18,"A"
"USGS","02108000",2005-01-15,6.29,"A"
"USGS","02108000",2005-01-16,7.11,"A"
"USGS","02108000",2005-01-17,7.45,"A"
"USGS","02108000",2005-01-18,7.28,"A"
"USGS","02108000",2005-01-19,6.71,"A"
"USGS","02108000",2005-01-20,6.14,"A"
"USGS","02108000",2005-01-21,5.81,"A"
"USGS","02108000",2005-01-22,5.54,"A"
"USGS","02108000",2005-01-23,5.34,"A"
"USGS","02108000",2005-01-24,5.08,"A"
"USGS","02108000",2005-01-25,4.8,"A"
"USGS","02108000",2005-01-26,4.6,"A"
"USGS","02108000",2005-01-27,4.45,"A"
"USGS","02108000",2005-01-28,4.26,"A"
"USGS","02108000",2005-01-29,4.09,"A"
"USGS","02108000",2005-01-30,4.34,"A"
"USGS","02108000",2005-01-31,5.2,"A"
"USGS","02108000",2005-02-01,5.63,"A"
"USGS","02108000",2005-02-02,5.61,"A"
"USGS","02108000",2005-02-03,5.39,"A"
"USGS","02108000",2005-02-04,5.46,"A"
"USGS","02108000",2005-02-05,5.59,"A"
"USGS","02108000",2005-02-06,5.53,"A"
"USGS","02108000",2005-02-07,5.33,"A"
"USGS","02108000",2005-02-08,5.07,"A"
"USGS","02108000",2005-02-09,4.8,"A"
"USGS","02108000",2005-02-10,4.73,"A"
"USGS","02108000",2005-02-11,4.67,"A"
"USGS","02108000",2005-02-12,4.51,"A"
"USGS","02108000",2005-02-13,4.35,"A"
"USGS","02108000",2005-02-14,4.17,"A"
"USGS","02108000",2005-02-15,4.05,"A"
"USGS","02108000",2005-02-16,3.99,"A"
"USGS","02108000",2005-02-17,3.93,"A"
"USGS","02108000",2005-02-18,3.9,"A"
"USGS","02108000",2005-02-19,3.82,"A"
"USGS","02108000",2005-02-20,3.71,"A"
"USGS","02108000",2005-02-21,3.64,"A"
"USGS","02108000",2005-02-22,3.71,"A"
"USGS","02108000",2005-02-23,3.74,"A"
"USGS","02108000",2005-02-24,4.1,"A"
"USGS","02108000",2005-02-25,5.74,"A"
"USGS","02108000",2005-02-26,6.81,"A"
"USGS","02108000",2005-02-27,6.99,"A"
"USGS","02108000",2005-02-28,6.97,"A"
"USGS","02108000",2005-03-01,7.4,"A"
"USGS","02108000",2005-03-02,7.53,"A"
"USGS","02108000",2005-03-03,7.31,"A"
"USGS","02108000",2005-03-04,6.8,"A"
"USGS","02108000",2005-03-05,6.18,"A"
"USGS","02108000",2005-03-06,5.63,"A"
"USGS","02108000",2005-03-07,5.24,"A"
"USGS","02108000",2005-03-08,4.99,"A"
"USGS","02108000",2005-03-09,4.88,"A"
"USGS","02108000",2005-03-10,4.73,"A"
"USGS","02108000",2005-03-11,4.58,"A"
"USGS","02108000",2005-03-12,4.45,"A"
"USGS","02108000",2005-03-13,4.3,"A"
"USGS","02108000",2005-03-14,4.12,"A"
"USGS","02108000",2005-03-15,3.97,"A"
"USGS","02108000",2005-03-16,3.89,"A"
"USGS","02108000",2005-03-17,4.32,"A"
"USGS","02108000",2005-03-18,5.27,"A"
"USGS","02108000",2005-03-19,5.86,"A"
"USGS","02108000",2005-03-20,6.11,"A"
"USGS","02108000",2005-03-21,6.18,"A"
"USGS","02108000",2005-03-22,6.07,"A"
"USGS","02108000",2005-03-23,6.27,"A"
"USGS","02108000",2005-03-24,6.84,"A"
"USGS","02108000",2005-03-25,7.3,"A"
"USGS","02108000",2005-03-26,7.72,"A"
"USGS","02108000",2005-03-27,7.63,"A"
"USGS","02108000",2005-03-28,7.4,"A"
"USGS","02108000",2005-03-29,7.69,"A"
"USGS","02108000",2005-03-30,7.57,"A"
"USGS","02108000",2005-03-31,7.12,"A"
"USGS","02108000",2005-04-01,6.72,"A"
"USGS","02108000",2005-04-02,7.12,"A"
"USGS","02108000",2005-04-03,8.06,"A"
"USGS","02108000",2005-04-04,8.16,"A"
"USGS","02108000",2005-04-05,7.82,"A"
"USGS","02108000",2005-04-06,7.27,"A"
"USGS","02108000",2005-04-07,6.53,"A"
"USGS","02108000",2005-04-08,6.71,"A"
"USGS","02108000",2005-04-09,7.02,"A"
"USGS","02108000",2005-04-10,6.76,"A"
"USGS","02108000",2005-04-11,6.31,"A"
"USGS","02108000",2005-04-12,5.76,"A"
"USGS","02108000",2005-04-13,5.33,"A"
"USGS","02108000",2005-04-14,6.72,"A"
"USGS","02108000",2005-04-15,8.34,"A"
"USGS","02108000",2005-04-16,8.76,"A"
"USGS","02108000",2005-04-17,8.75,"A"
"USGS","02108000",2005-04-18,8.25,"A"
"USGS","02108000",2005-04-19,7.34,"A"
"USGS","02108000",2005-04-20,6.38,"A"
"USGS","02108000",2005-04-21,5.72,"A"
"USGS","02108000",2005-04-22,5.19,"A"
"USGS","02108000",2005-04-23,4.7,"A"
"USGS","02108000",2005-04-24,4.29,"A"
"USGS","02108000",2005-04-25,3.95,"A"
"USGS","02108000",2005-04-26,3.67,"A"
"USGS","02108000",2005-04-27,3.45,"A"
"USGS","02108000",2005-04-28,3.25,"A"
"USGS","02108000",2005-04-29,3.07,"A"
"USGS","02108000",2005-04-30,2.93,"A"
"USGS","02108000",2005-05-01,2.83,"A"
"USGS","02108000",2005-05-02,2.74,"A"
"USGS","02108000",2005-05-03,2.65,"A"
"USGS","02108000",2005-05-04,2.57,"A"
"USGS","02108000",2005-05-05,2.49,"A"
"USGS","02108000",2005-05-06,3.31,"A"
"USGS","02108000",2005-05-07,6.65,"A"
"USGS","02108000",2005-05-08,8.15,"A"
"USGS","02108000",2005-05-09,8.75,"A"
"USGS","02108000",2005-05-10,8.92,"A"
"USGS","02108000",2005-05-11,8.66,"A"
"USGS","02108000",2005-05-12,7.96,"A"
"USGS","02108000",2005-05-13,7.76,"A"
"USGS","02108000",2005-05-14,7.48,"A"
"USGS","02108000",2005-05-15,6.48,"A"
"USGS","02108000",2005-05-16,5.54,"A"
"USGS","02108000",2005-05-17,5.3,"A"
"USGS","02108000",2005-05-18,5.01,"A"
"USGS","02108000",2005-05-19,4.64,"A"
"USGS","02108000",2005-05-20,4.19,"A"
"USGS","02108000",2005-05-21,4.31,"A"
"USGS","02108000",2005-05-22,4.44,"A"
"USGS","02108000",2005-05-23,4.4,"A"
"USGS","02108000",2005-05-24,4.24,"A"
"USGS","02108000",2005-05-25,3.98,"A"
"USGS","02108000",2005-05-26,3.87,"A"
"USGS","02108000",2005-05-27,3.68,"A"
"USGS","02108000",2005-05-28,3.41,"A"
"USGS","02108000",2005-05-29,3.09,"A"
"USGS","02108000",2005-05-30,2.83,"A"
"USGS","02108000",2005-05-31,2.7,"A"
"USGS","02108000",2005-06-01,2.63,"A"
"USGS","02108000",2005-06-02,2.68,"A"
"USGS","02108000",2005-06-03,3.04,"A"
"USGS","02108000",2005-06-04,3.48,"A"
"USGS","02108000",2005-06-05,4.11,"A"
"USGS","02108000",2005-06-06,4.28,"A"
"USGS","02108000",2005-06-07,3.95,"A"
"USGS","02108000",2005-06-08,3.64,"A"
"USGS","02108000",2005-06-09,3.32,"A"
"USGS","02108000",2005-06-10,3.4,"A"
"USGS","02108000",2005-06-11,4.13,"A"
"USGS","02108000",2005-06-12,4.25,"A"
"USGS","02108000",2005-06-13,4.01,"A"
"USGS","02108000",2005-06-14,3.53,"A"
"USGS","02108000",2005-06-15,3.07,"A"
"USGS","02108000",2005-06-16,2.73,"A"
"USGS","02108000",2005-06-17,2.48,"A"
"USGS","02108000",2005-06-18,2.31,"A"
"USGS","02108000",2005-06-19,2.19,"A"
"USGS","02108000",2005-06-20,2.07,"A"
"USGS","02108000",2005-06-21,1.98,"A"
"USGS","02108000",2005-06-22,1.91,"A"
"USGS","02108000",2005-06-23,1.86,"A"
"USGS","02108000",2005-06-24,1.79,"A"
"USGS","02108000",2005-06-25,1.75,"A"
"USGS","02108000",2005-06-26,1.79,"A"
"USGS","02108000",2005-06-27,2.39,"A"
"USGS","02108000",2005-06-28,2.25,"A"
"USGS","02108000",2005-06-29,3.06,"A"
"USGS","02108000",2005-06-30,6.82,"A"
"USGS","02108000",2005-07-01,8.19,"A"
"USGS","02108000",2005-07-02,8.23,"A"
"USGS","02108000",2005-07-03,8.33,"A"
"USGS","02108000",2005-07-04,7.22,"A"
"USGS","02108000",2005-07-05,6.32,"A"
"USGS","02108000",2005-07-06,5.29,"A"
"USGS","02108000",2005-07-07,4.08,"A"
"USGS","02108000",2005-07-08,3.24,"A"
"USGS","02108000",2005-07-09,2.78,"A"
"USGS","02108000",2005-07-10,2.52,"A"
"USGS","02108000",2005-07-11,2.33,"A"
"USGS","02108000",2005-07-12,2.21,"A"
"USGS","02108000",2005-07-13,2.14,"A"
"USGS","02108000",2005-07-14,2.17,"A"
"USGS","02108000",2005-07-15,2.28,"A"
"USGS","02108000",2005-07-16,2.37,"A"
"USGS","02108000",2005-07-17,2.46,"A"
"USGS","02108000",2005-07-18,2.45,"A"
"USGS","02108000",2005-07-19,2.4,"A"
"USGS","02108000",2005-07-20,2.26,"A"
"USGS","02108000",2005-07-21,2.54,"A"
"USGS","02108000",2005-07-22,3.37,"A"
"USGS","02108000",2005-07-23,3.74,"A"
"USGS","02108000",2005-07-24,3.63,"A"
"USGS","02108000",2005-07-25,3.19,"A"
"USGS","02108000",2005-07-26,2.69,"A"
"USGS","02108000",2005-07-27,2.33,"A"
"USGS","02108000",2005-07-28,2.14,"A"
"USGS","02108000",2005-07-29,2.04,"A"
"USGS","02108000",2005-07-30,2.15,"A"
"USGS","02108000",2005-07-31,2.98,"A"
"USGS","02108000",2005-08-01,4.44,"A"
"USGS","02108000",2005-08-02,5.6,"A"
"USGS","02108000",2005-08-03,5.45,"A"
"USGS","02108000",2005-08-04,4.74,"A"
"USGS","02108000",2005-08-05,4.38,"A"
"USGS","02108000",2005-08-06,4.32,"A"
"USGS","02108000",2005-08-07,4.12,"A"
"USGS","02108000",2005-08-08,3.68,"A"
"USGS","02108000",2005-08-09,3.23,"A"
"USGS","02108000",2005-08-10,3.03,"A"
"USGS","02108000",2005-08-11,3.01,"A"
"USGS","02108000",2005-08-12,3.41,"A"
"USGS","02108000",2005-08-13,3.01,"A"
"USGS","02108000",2005-08-14,2.66,"A"
"USGS","02108000",2005-08-15,2.47,"A"
"USGS","02108000",2005-08-16,2.37,"A"
"USGS","02108000",2005-08-17,2.43,"A"
"USGS","02108000",2005-08-18,2.37,"A"
"USGS","02108000",2005-08-19,2.3,"A"
"USGS","02108000",2005-08-20,2.18,"A"
"USGS","02108000",2005-08-21,2.12,"A"
"USGS","02108000",2005-08-22,2.14,"A"
"USGS","02108000",2005-08-23,2.22,"A"
"USGS","02108000",2005-08-24,2.24,"A"
"USGS","02108000",2005-08-25,2.23,"A"
"USGS","02108000",2005-08-26,2.29,"A"
"USGS","02108000",2005-08-27,2.28,"A"
"USGS","02108000",2005-08-28,2.19,"A"
"USGS","02108000",2005-08-29,2.1,"A"
"USGS","02108000",2005-08-30,2,"A"
"USGS","02108000",2005-08-31,1.94,"A"
"USGS","02108000",2005-09-01,1.87,"A"
"USGS","02108000",2005-09-02,1.81,"A"
"USGS","02108000",2005-09-03,1.75,"A"
"USGS","02108000",2005-09-04,1.69,"A"
"USGS","02108000",2005-09-05,1.64,"A"
"USGS","02108000",2005-09-06,1.58,"A"
"USGS","02108000",2005-09-07,1.53,"A"
"USGS","02108000",2005-09-08,1.49,"A"
"USGS","02108000",2005-09-09,1.45,"A"
"USGS","02108000",2005-09-10,1.42,"A"
"USGS","02108000",2005-09-11,1.38,"A"
"USGS","02108000",2005-09-12,1.36,"A"
"USGS","02108000",2005-09-13,1.35,"A"
"USGS","02108000",2005-09-14,1.54,"A"
"USGS","02108000",2005-09-15,2.47,"A"
"USGS","02108000",2005-09-16,3.33,"A"
"USGS","02108000",2005-09-17,3.88,"A"
"USGS","02108000",2005-09-18,3.78,"A"
"USGS","02108000",2005-09-19,3.43,"A"
"USGS","02108000",2005-09-20,3.08,"A"
"USGS","02108000",2005-09-21,2.79,"A"
"USGS","02108000",2005-09-22,2.61,"A"
"USGS","02108000",2005-09-23,2.46,"A"
"USGS","02108000",2005-09-24,2.32,"A"
"USGS","02108000",2005-09-25,2.28,"A"
"USGS","02108000",2005-09-26,2.16,"A"
"USGS","02108000",2005-09-27,2.12,"A"
"USGS","02108000",2005-09-28,2.08,"A"
"USGS","02108000",2005-09-29,2.05,"A"
"USGS","02108000",2005-09-30,2.09,"A"
"USGS","02108000",2005-10-01,2,"A"
"USGS","02108000",2005-10-02,1.93,"A"
"USGS","02108000",2005-10-03,1.87,"A"
"USGS","02108000",2005-10-04,1.81,"A"
"USGS","02108000",2005-10-05,1.78,"A"
"USGS","02108000",2005-10-06,1.83,"A"
"USGS","02108000",2005-10-07,3.93,"A"
"USGS","02108000",2005-10-08,9.5,"A"
"USGS","02108000",2005-10-09,12.92,"A"
"USGS","02108000",2005-10-10,13.64,"A"
"USGS","02108000",2005-10-11,13.11,"A"
"USGS","02108000",2005-10-12,12.13,"A"
"USGS","02108000",2005-10-13,10.81,"A"
"USGS","02108000",2005-10-14,9.29,"A"
"USGS","02108000",2005-10-15,7.88,"A"
"USGS","02108000",2005-10-16,6.73,"A"
"USGS","02108000",2005-10-17,5.74,"A"
"USGS","02108000",2005-10-18,4.95,"A"
"USGS","02108000",2005-10-19,4.3,"A"
"USGS","02108000",2005-10-20,3.78,"A"
"USGS","02108000",2005-10-21,3.43,"A"
"USGS","02108000",2005-10-22,3.41,"A"
"USGS","02108000",2005-10-23,3.76,"A"
"USGS","02108000",2005-10-24,3.96,"A"
"USGS","02108000",2005-10-25,6.34,"A"
"USGS","02108000",2005-10-26,7.18,"A"
"USGS","02108000",2005-10-27,7.28,"A"
"USGS","02108000",2005-10-28,7.05,"A"
"USGS","02108000",2005-10-29,6.69,"A"
"USGS","02108000",2005-10-30,6.12,"A"
"USGS","02108000",2005-10-31,5.52,"A"
"USGS","02108000",2005-11-01,5.04,"A"
"USGS","02108000",2005-11-02,4.66,"A"
"USGS","02108000",2005-11-03,4.28,"A"
"USGS","02108000",2005-11-04,3.94,"A"
"USGS","02108000",2005-11-05,3.67,"A"
"USGS","02108000",2005-11-06,3.45,"A"
"USGS","02108000",2005-11-07,3.26,"A"
"USGS","02108000",2005-11-08,3.12,"A"
"USGS","02108000",2005-11-09,2.99,"A"
"USGS","02108000",2005-11-10,2.88,"A"
"USGS","02108000",2005-11-11,2.8,"A"
"USGS","02108000",2005-11-12,2.71,"A"
"USGS","02108000",2005-11-13,2.65,"A"
"USGS","02108000",2005-11-14,2.6,"A"
"USGS","02108000",2005-11-15,2.57,"A"
"USGS","02108000",2005-11-16,2.55,"A"
"USGS","02108000",2005-11-17,2.55,"A"
"USGS","02108000",2005-11-18,2.57,"A"
"USGS","02108000",2005-11-19,2.6,"A"
"USGS","02108000",2005-11-20,2.61,"A"
"USGS","02108000",2005-11-21,3.25,"A"
"USGS","02108000",2005-11-22,5.7,"A"
"USGS","02108000",2005-11-23,6.69,"A"
"USGS","02108000",2005-11-24,6.96,"A"
"USGS","02108000",2005-11-25,6.73,"A"
"USGS","02108000",2005-11-26,6.28,"A"
"USGS","02108000",2005-11-27,5.77,"A"
"USGS","02108000",2005-11-28,5.55,"A"
"USGS","02108000",2005-11-29,5.53,"A"
"USGS","02108000",2005-11-30,5.41,"A"
"USGS","02108000",2005-12-01,5.25,"A"
"USGS","02108000",2005-12-02,5.04,"A"
"USGS","02108000",2005-12-03,4.81,"A"
"USGS","02108000",2005-12-04,4.7,"A"
"USGS","02108000",2005-12-05,4.83,"A"
"USGS","02108000",2005-12-06,5.52,"A"
"USGS","02108000",2005-12-07,6.28,"A"
"USGS","02108000",2005-12-08,6.8,"A"
"USGS","02108000",2005-12-09,7.03,"A"
"USGS","02108000",2005-12-10,6.96,"A"
"USGS","02108000",2005-12-11,6.72,"A"
"USGS","02108000",2005-12-12,6.52,"A"
"USGS","02108000",2005-12-13,6.31,"A"
"USGS","02108000",2005-12-14,5.97,"A"
"USGS","02108000",2005-12-15,5.63,"A"
"USGS","02108000",2005-12-16,6.01,"A"
"USGS","02108000",2005-12-17,6.41,"A"
"USGS","02108000",2005-12-18,7.53,"A"
"USGS","02108000",2005-12-19,9.06,"A"
"USGS","02108000",2005-12-20,9.68,"A"
"USGS","02108000",2005-12-21,9.67,"A"
"USGS","02108000",2005-12-22,9.3,"A"
"USGS","02108000",2005-12-23,8.74,"A"
"USGS","02108000",2005-12-24,8.19,"A"
"USGS","02108000",2005-12-25,7.76,"A"
"USGS","02108000",2005-12-26,7.74,"A"
"USGS","02108000",2005-12-27,7.65,"A"
"USGS","02108000",2005-12-28,7.45,"A"
"USGS","02108000",2005-12-29,7.59,"A"
"USGS","02108000",2005-12-30,7.96,"A"
