"agency_cd","site_no","Date","X_00065_00003","X_00065_00003_cd"
"USGS","02081500",2003-07-19,2.37,"A"
"USGS","02081500",2003-07-20,2.2,"A"
"USGS","02081500",2003-07-21,2.09,"A"
"USGS","02081500",2003-07-22,2.02,"A"
"USGS","02081500",2003-07-23,2.04,"A"
"USGS","02081500",2003-07-24,2.24,"A"
"USGS","02081500",2003-07-25,2.21,"A"
"USGS","02081500",2003-07-26,2.06,"A"
"USGS","02081500",2003-07-27,1.97,"A"
"USGS","02081500",2003-07-28,1.92,"A"
"USGS","02081500",2003-07-29,1.86,"A"
"USGS","02081500",2003-07-30,1.85,"A"
"USGS","02081500",2003-07-31,1.84,"A"
"USGS","02081500",2003-08-01,1.86,"A"
"USGS","02081500",2003-08-02,2.16,"A"
"USGS","02081500",2003-08-03,2.48,"A"
"USGS","02081500",2003-08-04,2.21,"A"
"USGS","02081500",2003-08-05,2.17,"A"
"USGS","02081500",2003-08-06,2.14,"A"
"USGS","02081500",2003-08-07,2.71,"A"
"USGS","02081500",2003-08-08,2.98,"A"
"USGS","02081500",2003-08-09,2.86,"A"
"USGS","02081500",2003-08-10,5.69,"A"
"USGS","02081500",2003-08-11,4.06,"A"
"USGS","02081500",2003-08-12,3.04,"A"
"USGS","02081500",2003-08-13,2.78,"A"
"USGS","02081500",2003-08-14,2.98,"A"
"USGS","02081500",2003-08-15,2.82,"A"
"USGS","02081500",2003-08-16,2.64,"A"
"USGS","02081500",2003-08-17,2.54,"A"
"USGS","02081500",2003-08-18,2.37,"A"
"USGS","02081500",2003-08-19,2.22,"A"
"USGS","02081500",2003-08-20,2.34,"A"
"USGS","02081500",2003-08-21,2.2,"A"
"USGS","02081500",2003-08-22,2.07,"A"
"USGS","02081500",2003-08-23,2,"A"
"USGS","02081500",2003-08-24,1.93,"A"
"USGS","02081500",2003-08-25,1.86,"A"
"USGS","02081500",2003-08-26,1.84,"A"
"USGS","02081500",2003-08-27,1.8,"A"
"USGS","02081500",2003-08-28,1.76,"A"
"USGS","02081500",2003-08-29,1.72,"A"
"USGS","02081500",2003-08-30,1.68,"A"
"USGS","02081500",2003-08-31,1.72,"A"
"USGS","02081500",2003-09-01,2.66,"A"
"USGS","02081500",2003-09-02,2.28,"A"
"USGS","02081500",2003-09-03,1.98,"A"
"USGS","02081500",2003-09-04,1.85,"A"
"USGS","02081500",2003-09-05,2.25,"A"
"USGS","02081500",2003-09-06,2.61,"A"
"USGS","02081500",2003-09-07,2.27,"A"
"USGS","02081500",2003-09-08,2.03,"A"
"USGS","02081500",2003-09-09,1.93,"A"
"USGS","02081500",2003-09-10,1.87,"A"
"USGS","02081500",2003-09-11,1.81,"A"
"USGS","02081500",2003-09-12,1.76,"A"
"USGS","02081500",2003-09-13,1.75,"A"
"USGS","02081500",2003-09-14,1.74,"A"
"USGS","02081500",2003-09-15,1.74,"A"
"USGS","02081500",2003-09-16,1.72,"A"
"USGS","02081500",2003-09-17,1.68,"A"
"USGS","02081500",2003-09-18,1.8,"A"
"USGS","02081500",2003-09-19,5.65,"A"
"USGS","02081500",2003-09-20,3.49,"A"
"USGS","02081500",2003-09-21,2.76,"A"
"USGS","02081500",2003-09-22,2.57,"A"
"USGS","02081500",2003-09-23,5.03,"A"
"USGS","02081500",2003-09-24,4.18,"A"
"USGS","02081500",2003-09-25,2.92,"A"
"USGS","02081500",2003-09-26,2.67,"A"
"USGS","02081500",2003-09-27,2.53,"A"
"USGS","02081500",2003-09-28,2.41,"A"
"USGS","02081500",2003-09-29,2.3,"A"
"USGS","02081500",2003-09-30,2.15,"A"
"USGS","02081500",2003-10-01,2.06,"A"
"USGS","02081500",2003-10-02,1.98,"A"
"USGS","02081500",2003-10-03,1.95,"A"
"USGS","02081500",2003-10-04,1.92,"A"
"USGS","02081500",2003-10-05,1.89,"A"
"USGS","02081500",2003-10-06,1.85,"A"
"USGS","02081500",2003-10-07,1.83,"A"
"USGS","02081500",2003-10-08,1.82,"A"
"USGS","02081500",2003-10-09,1.89,"A"
"USGS","02081500",2003-10-10,1.91,"A"
"USGS","02081500",2003-10-11,2.02,"A"
"USGS","02081500",2003-10-12,2.24,"A"
"USGS","02081500",2003-10-13,2.2,"A"
"USGS","02081500",2003-10-14,2.06,"A"
"USGS","02081500",2003-10-15,2.25,"A"
"USGS","02081500",2003-10-18,2.1,"A"
"USGS","02081500",2003-10-19,1.99,"A"
"USGS","02081500",2003-10-20,1.93,"A"
"USGS","02081500",2003-10-21,1.89,"A"
"USGS","02081500",2003-10-22,1.85,"A"
"USGS","02081500",2003-10-23,1.81,"A"
"USGS","02081500",2003-10-24,1.78,"A"
"USGS","02081500",2003-10-25,1.77,"A"
"USGS","02081500",2003-10-26,1.77,"A"
"USGS","02081500",2003-10-31,2.83,"A"
"USGS","02081500",2003-11-01,2.64,"A"
"USGS","02081500",2003-11-02,2.5,"A"
"USGS","02081500",2003-11-03,2.39,"A"
"USGS","02081500",2003-11-04,2.27,"A"
"USGS","02081500",2003-11-05,2.18,"A"
"USGS","02081500",2003-11-06,2.17,"A"
"USGS","02081500",2003-11-07,2.53,"A"
"USGS","02081500",2003-11-08,2.63,"A"
"USGS","02081500",2003-11-09,2.54,"A"
"USGS","02081500",2003-11-10,2.41,"A"
"USGS","02081500",2003-11-11,2.29,"A"
"USGS","02081500",2003-11-12,2.23,"A"
"USGS","02081500",2003-11-13,2.17,"A"
"USGS","02081500",2003-11-14,2.1,"A"
"USGS","02081500",2003-11-15,2.03,"A"
"USGS","02081500",2003-11-16,2.01,"A"
"USGS","02081500",2003-11-17,2.02,"A"
"USGS","02081500",2003-11-18,2.02,"A"
"USGS","02081500",2003-11-19,2.59,"A"
"USGS","02081500",2003-11-20,4.55,"A"
"USGS","02081500",2003-11-21,3.15,"A"
"USGS","02081500",2003-11-22,2.83,"A"
"USGS","02081500",2003-11-23,2.68,"A"
"USGS","02081500",2003-11-24,2.6,"A"
"USGS","02081500",2003-11-25,2.53,"A"
"USGS","02081500",2003-11-26,2.46,"A"
"USGS","02081500",2003-11-27,2.42,"A"
"USGS","02081500",2003-11-28,2.4,"A"
"USGS","02081500",2003-11-29,2.64,"A"
"USGS","02081500",2003-11-30,2.73,"A"
"USGS","02081500",2003-12-01,2.62,"A"
"USGS","02081500",2003-12-02,2.52,"A"
"USGS","02081500",2003-12-03,2.41,"A"
"USGS","02081500",2003-12-04,2.35,"A"
"USGS","02081500",2003-12-05,2.95,"A"
"USGS","02081500",2003-12-06,3.12,"A"
"USGS","02081500",2003-12-07,2.86,"A"
"USGS","02081500",2003-12-08,2.71,"A"
"USGS","02081500",2003-12-09,2.62,"A"
"USGS","02081500",2003-12-10,2.67,"A"
"USGS","02081500",2003-12-11,6.4,"A"
"USGS","02081500",2003-12-12,4.17,"A"
"USGS","02081500",2003-12-13,3.12,"A"
"USGS","02081500",2003-12-14,5.62,"A"
"USGS","02081500",2003-12-15,6.04,"A"
"USGS","02081500",2003-12-16,3.66,"A"
"USGS","02081500",2003-12-17,3.69,"A"
"USGS","02081500",2003-12-18,4.06,"A"
"USGS","02081500",2003-12-19,3.28,"A"
"USGS","02081500",2003-12-20,3.01,"A"
"USGS","02081500",2003-12-21,2.87,"A"
"USGS","02081500",2003-12-22,2.79,"A"
"USGS","02081500",2003-12-23,2.74,"A"
"USGS","02081500",2003-12-24,2.76,"A"
"USGS","02081500",2003-12-25,2.82,"A"
"USGS","02081500",2003-12-26,2.75,"A"
"USGS","02081500",2003-12-27,2.68,"A"
"USGS","02081500",2003-12-28,2.64,"A"
"USGS","02081500",2003-12-29,2.62,"A"
"USGS","02081500",2003-12-30,2.61,"A"
"USGS","02081500",2003-12-31,2.58,"A"
"USGS","02081500",2004-01-01,2.55,"A"
"USGS","02081500",2004-01-02,2.52,"A"
"USGS","02081500",2004-01-03,2.51,"A"
"USGS","02081500",2004-01-04,2.51,"A"
"USGS","02081500",2004-01-05,2.52,"A"
"USGS","02081500",2004-01-06,2.63,"A"
"USGS","02081500",2004-01-07,2.6,"A"
"USGS","02081500",2004-01-08,2.54,"A"
"USGS","02081500",2004-01-09,2.52,"A"
"USGS","02081500",2004-01-10,2.54,"A"
"USGS","02081500",2004-01-11,2.5,"A"
"USGS","02081500",2004-01-12,2.46,"A"
"USGS","02081500",2004-01-13,2.5,"A"
"USGS","02081500",2004-01-14,2.52,"A"
"USGS","02081500",2004-01-15,2.51,"A"
"USGS","02081500",2004-01-16,2.46,"A"
"USGS","02081500",2004-01-17,2.41,"A"
"USGS","02081500",2004-01-18,2.5,"A"
"USGS","02081500",2004-01-19,2.67,"A"
"USGS","02081500",2004-01-20,2.65,"A"
"USGS","02081500",2004-01-21,2.56,"A"
"USGS","02081500",2004-01-22,2.49,"A"
"USGS","02081500",2004-01-23,2.45,"A"
"USGS","02081500",2004-01-24,2.43,"A"
"USGS","02081500",2004-01-25,2.4,"A"
"USGS","02081500",2004-01-26,2.48,"A"
"USGS","02081500",2004-01-27,2.51,"A"
"USGS","02081500",2004-01-28,2.48,"A"
"USGS","02081500",2004-01-29,2.46,"A"
"USGS","02081500",2004-01-30,2.58,"A"
"USGS","02081500",2004-01-31,2.89,"A"
"USGS","02081500",2004-02-01,2.84,"A"
"USGS","02081500",2004-02-02,2.71,"A"
"USGS","02081500",2004-02-03,3.53,"A"
"USGS","02081500",2004-02-04,4.77,"A"
"USGS","02081500",2004-02-05,3.34,"A"
"USGS","02081500",2004-02-06,3.06,"A"
"USGS","02081500",2004-02-07,5.13,"A"
"USGS","02081500",2004-02-08,3.8,"A"
"USGS","02081500",2004-02-09,3.1,"A"
"USGS","02081500",2004-02-10,2.95,"A"
"USGS","02081500",2004-02-11,2.86,"A"
"USGS","02081500",2004-02-12,2.85,"A"
"USGS","02081500",2004-02-13,3.04,"A"
"USGS","02081500",2004-02-14,2.94,"A"
"USGS","02081500",2004-02-15,2.84,"A"
"USGS","02081500",2004-02-16,2.85,"A"
"USGS","02081500",2004-02-17,2.88,"A"
"USGS","02081500",2004-02-18,2.85,"A"
"USGS","02081500",2004-02-19,2.86,"A"
"USGS","02081500",2004-02-20,2.84,"A"
"USGS","02081500",2004-02-21,2.78,"A"
"USGS","02081500",2004-02-22,2.71,"A"
"USGS","02081500",2004-02-23,2.65,"A"
"USGS","02081500",2004-02-24,2.62,"A"
"USGS","02081500",2004-02-25,2.6,"A"
"USGS","02081500",2004-02-26,2.57,"A"
"USGS","02081500",2004-02-27,2.57,"A"
"USGS","02081500",2004-02-28,2.61,"A"
"USGS","02081500",2004-02-29,2.61,"A"
"USGS","02081500",2004-03-01,2.58,"A"
"USGS","02081500",2004-03-02,2.57,"A"
"USGS","02081500",2004-03-03,2.67,"A"
"USGS","02081500",2004-03-04,2.65,"A"
"USGS","02081500",2004-03-05,2.61,"A"
"USGS","02081500",2004-03-06,2.59,"A"
"USGS","02081500",2004-03-07,2.57,"A"
"USGS","02081500",2004-03-08,2.52,"A"
"USGS","02081500",2004-03-09,2.46,"A"
"USGS","02081500",2004-03-10,2.43,"A"
"USGS","02081500",2004-03-11,2.4,"A"
"USGS","02081500",2004-03-12,2.38,"A"
"USGS","02081500",2004-03-13,2.33,"A"
"USGS","02081500",2004-03-14,2.3,"A"
"USGS","02081500",2004-03-15,2.3,"A"
"USGS","02081500",2004-03-16,2.47,"A"
"USGS","02081500",2004-03-17,2.75,"A"
"USGS","02081500",2004-03-18,2.83,"A"
"USGS","02081500",2004-03-19,2.7,"A"
"USGS","02081500",2004-03-20,2.61,"A"
"USGS","02081500",2004-03-21,2.56,"A"
"USGS","02081500",2004-03-22,2.49,"A"
"USGS","02081500",2004-03-23,2.41,"A"
"USGS","02081500",2004-03-24,2.34,"A"
"USGS","02081500",2004-03-25,2.29,"A"
"USGS","02081500",2004-03-26,2.26,"A"
"USGS","02081500",2004-03-27,2.24,"A"
"USGS","02081500",2004-03-28,2.24,"A"
"USGS","02081500",2004-03-29,2.22,"A"
"USGS","02081500",2004-03-30,2.2,"A"
"USGS","02081500",2004-03-31,2.24,"A"
"USGS","02081500",2004-04-01,3.76,"A"
"USGS","02081500",2004-04-02,3.83,"A"
"USGS","02081500",2004-04-03,2.98,"A"
"USGS","02081500",2004-04-04,2.79,"A"
"USGS","02081500",2004-04-05,2.67,"A"
"USGS","02081500",2004-04-06,2.57,"A"
"USGS","02081500",2004-04-07,2.51,"A"
"USGS","02081500",2004-04-08,2.46,"A"
"USGS","02081500",2004-04-09,2.43,"A"
"USGS","02081500",2004-04-10,2.37,"A"
"USGS","02081500",2004-04-11,2.31,"A"
"USGS","02081500",2004-04-12,2.42,"A"
"USGS","02081500",2004-04-13,3.37,"A"
"USGS","02081500",2004-04-14,3.57,"A"
"USGS","02081500",2004-04-15,3.35,"A"
"USGS","02081500",2004-04-16,3.02,"A"
"USGS","02081500",2004-04-17,2.8,"A"
"USGS","02081500",2004-04-18,2.68,"A"
"USGS","02081500",2004-04-19,2.6,"A"
"USGS","02081500",2004-04-20,2.53,"A"
"USGS","02081500",2004-04-21,2.48,"A"
"USGS","02081500",2004-04-22,2.38,"A"
"USGS","02081500",2004-04-23,2.29,"A"
"USGS","02081500",2004-04-24,2.23,"A"
"USGS","02081500",2004-04-25,2.2,"A"
"USGS","02081500",2004-04-26,2.15,"A"
"USGS","02081500",2004-04-27,2.18,"A"
"USGS","02081500",2004-04-28,2.19,"A"
"USGS","02081500",2004-04-29,2.15,"A"
"USGS","02081500",2004-04-30,2.08,"A"
"USGS","02081500",2004-05-01,2.03,"A"
"USGS","02081500",2004-05-02,2.14,"A"
"USGS","02081500",2004-05-03,2.89,"A"
"USGS","02081500",2004-05-04,2.99,"A"
"USGS","02081500",2004-05-05,2.69,"A"
"USGS","02081500",2004-05-06,2.52,"A"
"USGS","02081500",2004-05-07,2.3,"A"
"USGS","02081500",2004-05-08,2.14,"A"
"USGS","02081500",2004-05-09,2.05,"A"
"USGS","02081500",2004-05-10,1.98,"A"
"USGS","02081500",2004-05-11,1.93,"A"
"USGS","02081500",2004-05-12,1.88,"A"
"USGS","02081500",2004-05-13,1.84,"A"
"USGS","02081500",2004-05-14,1.81,"A"
"USGS","02081500",2004-05-15,1.78,"A"
"USGS","02081500",2004-05-16,1.75,"A"
"USGS","02081500",2004-05-17,1.74,"A"
"USGS","02081500",2004-05-18,1.74,"A"
"USGS","02081500",2004-05-19,1.7,"A"
"USGS","02081500",2004-05-20,1.69,"A"
"USGS","02081500",2004-05-21,1.72,"A"
"USGS","02081500",2004-05-22,1.71,"A"
"USGS","02081500",2004-05-23,1.69,"A"
"USGS","02081500",2004-05-24,1.66,"A"
"USGS","02081500",2004-05-25,1.65,"A"
"USGS","02081500",2004-05-26,1.63,"A"
"USGS","02081500",2004-05-27,1.75,"A"
"USGS","02081500",2004-05-28,2.27,"A"
"USGS","02081500",2004-05-29,1.96,"A"
"USGS","02081500",2004-05-30,1.81,"A"
"USGS","02081500",2004-05-31,1.78,"A"
"USGS","02081500",2004-06-01,1.74,"A"
"USGS","02081500",2004-06-02,1.67,"A"
"USGS","02081500",2004-06-03,1.62,"A"
"USGS","02081500",2004-06-04,1.63,"A"
"USGS","02081500",2004-06-05,1.84,"A"
"USGS","02081500",2004-06-06,2.06,"A"
"USGS","02081500",2004-06-07,1.92,"A"
"USGS","02081500",2004-06-08,1.79,"A"
"USGS","02081500",2004-06-09,1.71,"A"
"USGS","02081500",2004-06-10,1.65,"A"
"USGS","02081500",2004-06-11,1.61,"A"
"USGS","02081500",2004-06-12,1.65,"A"
"USGS","02081500",2004-06-13,1.65,"A"
"USGS","02081500",2004-06-14,1.71,"A"
"USGS","02081500",2004-06-15,1.66,"A"
"USGS","02081500",2004-06-16,1.61,"A"
"USGS","02081500",2004-06-17,1.72,"A"
"USGS","02081500",2004-06-18,1.7,"A"
"USGS","02081500",2004-06-19,1.61,"A"
"USGS","02081500",2004-06-20,1.58,"A"
"USGS","02081500",2004-06-21,1.54,"A"
"USGS","02081500",2004-06-22,1.5,"A"
"USGS","02081500",2004-06-23,1.49,"A"
"USGS","02081500",2004-06-24,1.85,"A"
"USGS","02081500",2004-06-25,1.61,"A"
"USGS","02081500",2004-06-26,1.58,"A"
"USGS","02081500",2004-06-27,1.6,"A"
"USGS","02081500",2004-06-28,1.59,"A"
"USGS","02081500",2004-06-29,1.58,"A"
"USGS","02081500",2004-06-30,1.53,"A"
"USGS","02081500",2004-07-01,1.49,"A"
"USGS","02081500",2004-07-02,1.48,"A"
"USGS","02081500",2004-07-03,1.66,"A"
"USGS","02081500",2004-07-04,1.58,"A"
"USGS","02081500",2004-07-05,1.5,"A"
"USGS","02081500",2004-07-06,1.45,"A"
"USGS","02081500",2004-07-07,1.41,"A"
"USGS","02081500",2004-07-08,1.39,"A"
"USGS","02081500",2004-07-09,1.38,"A"
"USGS","02081500",2004-07-10,1.37,"A"
"USGS","02081500",2004-07-11,1.37,"A"
"USGS","02081500",2004-07-12,2.12,"A"
"USGS","02081500",2004-07-13,2.12,"A"
"USGS","02081500",2004-07-14,1.88,"A"
"USGS","02081500",2004-07-15,1.67,"A"
"USGS","02081500",2004-07-16,1.54,"A"
"USGS","02081500",2004-07-17,1.47,"A"
"USGS","02081500",2004-07-18,1.45,"A"
"USGS","02081500",2004-07-19,1.43,"A"
"USGS","02081500",2004-07-20,1.63,"A"
"USGS","02081500",2004-07-21,1.84,"A"
"USGS","02081500",2004-07-22,1.56,"A"
"USGS","02081500",2004-07-23,2.28,"A"
"USGS","02081500",2004-07-24,2.57,"A"
"USGS","02081500",2004-07-25,2.27,"A"
"USGS","02081500",2004-07-26,2.27,"A"
"USGS","02081500",2004-07-27,2.81,"A"
"USGS","02081500",2004-07-28,2.65,"A"
"USGS","02081500",2004-07-29,3.31,"A"
"USGS","02081500",2004-07-30,6.88,"A"
"USGS","02081500",2004-07-31,3.31,"A"
"USGS","02081500",2004-08-01,3.17,"A"
"USGS","02081500",2004-08-02,3.21,"A"
"USGS","02081500",2004-08-03,7.12,"A"
"USGS","02081500",2004-08-04,3.42,"A"
"USGS","02081500",2004-08-05,2.75,"A"
"USGS","02081500",2004-08-06,2.61,"A"
"USGS","02081500",2004-08-07,2.52,"A"
"USGS","02081500",2004-08-08,2.24,"A"
"USGS","02081500",2004-08-09,2.03,"A"
"USGS","02081500",2004-08-10,1.9,"A"
"USGS","02081500",2004-08-11,1.81,"A"
"USGS","02081500",2004-08-12,1.77,"A"
"USGS","02081500",2004-08-13,2.56,"A"
"USGS","02081500",2004-08-14,4.77,"A"
"USGS","02081500",2004-08-15,5.45,"A"
"USGS","02081500",2004-08-16,3.97,"A"
"USGS","02081500",2004-08-17,3.03,"A"
"USGS","02081500",2004-08-18,2.74,"A"
"USGS","02081500",2004-08-19,2.61,"A"
"USGS","02081500",2004-08-20,2.45,"A"
"USGS","02081500",2004-08-21,2.34,"A"
"USGS","02081500",2004-08-22,2.7,"A"
"USGS","02081500",2004-08-23,2.3,"A"
"USGS","02081500",2004-08-24,2.06,"A"
"USGS","02081500",2004-08-25,1.94,"A"
"USGS","02081500",2004-08-26,1.87,"A"
"USGS","02081500",2004-08-27,1.82,"A"
"USGS","02081500",2004-08-28,1.77,"A"
"USGS","02081500",2004-08-29,1.74,"A"
"USGS","02081500",2004-08-30,2.96,"A"
"USGS","02081500",2004-08-31,8.6,"A"
"USGS","02081500",2004-09-01,3.97,"A"
"USGS","02081500",2004-09-02,2.88,"A"
"USGS","02081500",2004-09-03,2.66,"A"
"USGS","02081500",2004-09-04,2.53,"A"
"USGS","02081500",2004-09-05,2.4,"A"
"USGS","02081500",2004-09-06,2.27,"A"
"USGS","02081500",2004-09-07,2.36,"A"
"USGS","02081500",2004-09-08,2.65,"A"
"USGS","02081500",2004-09-09,2.91,"A"
"USGS","02081500",2004-09-10,2.62,"A"
"USGS","02081500",2004-09-11,2.41,"A"
"USGS","02081500",2004-09-12,2.2,"A"
"USGS","02081500",2004-09-13,2.07,"A"
"USGS","02081500",2004-09-14,2,"A"
"USGS","02081500",2004-09-15,2.01,"A"
"USGS","02081500",2004-09-16,2.13,"A"
"USGS","02081500",2004-09-17,2.19,"A"
"USGS","02081500",2004-09-18,3.71,"A"
"USGS","02081500",2004-09-19,3.38,"A"
"USGS","02081500",2004-09-20,2.77,"A"
"USGS","02081500",2004-09-21,2.55,"A"
"USGS","02081500",2004-09-22,2.36,"A"
"USGS","02081500",2004-09-23,2.19,"A"
"USGS","02081500",2004-09-24,2.07,"A"
"USGS","02081500",2004-09-25,1.98,"A"
"USGS","02081500",2004-09-26,1.92,"A"
"USGS","02081500",2004-09-27,1.89,"A"
"USGS","02081500",2004-09-28,1.98,"A"
"USGS","02081500",2004-09-29,2.79,"A"
"USGS","02081500",2004-09-30,2.53,"A"
"USGS","02081500",2004-10-01,2.3,"A"
"USGS","02081500",2004-10-02,2.14,"A"
"USGS","02081500",2004-10-03,2.08,"A"
"USGS","02081500",2004-10-04,2.05,"A"
"USGS","02081500",2004-10-05,2.01,"A"
"USGS","02081500",2004-10-06,1.92,"A"
"USGS","02081500",2004-10-07,1.85,"A"
"USGS","02081500",2004-10-08,1.81,"A"
"USGS","02081500",2004-10-09,1.79,"A"
"USGS","02081500",2004-10-10,1.77,"A"
"USGS","02081500",2004-10-11,1.74,"A"
"USGS","02081500",2004-10-12,1.72,"A"
"USGS","02081500",2004-10-13,1.91,"A"
"USGS","02081500",2004-10-14,2.56,"A"
"USGS","02081500",2004-10-15,2.46,"A"
"USGS","02081500",2004-10-16,2.18,"A"
"USGS","02081500",2004-10-17,2,"A"
"USGS","02081500",2004-10-18,1.89,"A"
"USGS","02081500",2004-10-19,1.81,"A"
"USGS","02081500",2004-10-20,4.61,"A"
"USGS","02081500",2004-10-21,3.03,"A"
"USGS","02081500",2004-10-22,2.73,"A"
"USGS","02081500",2004-10-23,2.57,"A"
"USGS","02081500",2004-10-24,2.43,"A"
"USGS","02081500",2004-10-25,2.34,"A"
"USGS","02081500",2004-10-26,2.26,"A"
"USGS","02081500",2004-10-27,2.18,"A"
"USGS","02081500",2004-10-28,2.13,"A"
"USGS","02081500",2004-10-29,2.07,"A"
"USGS","02081500",2004-10-30,2.01,"A"
"USGS","02081500",2004-10-31,1.97,"A"
"USGS","02081500",2004-11-01,1.95,"A"
"USGS","02081500",2004-11-02,1.93,"A"
"USGS","02081500",2004-11-03,1.92,"A"
"USGS","02081500",2004-11-04,2.42,"A"
"USGS","02081500",2004-11-05,3.18,"A"
"USGS","02081500",2004-11-06,2.82,"A"
"USGS","02081500",2004-11-07,2.61,"A"
"USGS","02081500",2004-11-08,2.46,"A"
"USGS","02081500",2004-11-09,2.29,"A"
"USGS","02081500",2004-11-10,2.19,"A"
"USGS","02081500",2004-11-11,2.11,"A"
"USGS","02081500",2004-11-12,2.2,"A"
"USGS","02081500",2004-11-13,5.4,"A"
"USGS","02081500",2004-11-14,3.52,"A"
"USGS","02081500",2004-11-15,2.9,"A"
"USGS","02081500",2004-11-16,2.74,"A"
"USGS","02081500",2004-11-17,2.65,"A"
"USGS","02081500",2004-11-18,2.59,"A"
"USGS","02081500",2004-11-19,2.53,"A"
"USGS","02081500",2004-11-20,2.47,"A"
"USGS","02081500",2004-11-21,2.43,"A"
"USGS","02081500",2004-11-22,2.37,"A"
"USGS","02081500",2004-11-23,2.48,"A"
"USGS","02081500",2004-11-24,3.39,"A"
"USGS","02081500",2004-11-25,3.4,"A"
"USGS","02081500",2004-11-26,3.01,"A"
"USGS","02081500",2004-11-27,2.76,"A"
"USGS","02081500",2004-11-28,4.32,"A"
"USGS","02081500",2004-11-29,3.8,"A"
"USGS","02081500",2004-11-30,3.04,"A"
"USGS","02081500",2004-12-01,2.86,"A"
"USGS","02081500",2004-12-02,2.78,"A"
"USGS","02081500",2004-12-03,2.71,"A"
"USGS","02081500",2004-12-04,2.64,"A"
"USGS","02081500",2004-12-05,2.59,"A"
"USGS","02081500",2004-12-06,2.55,"A"
"USGS","02081500",2004-12-07,2.61,"A"
"USGS","02081500",2004-12-08,2.62,"A"
"USGS","02081500",2004-12-09,2.59,"A"
"USGS","02081500",2004-12-10,5.55,"A"
"USGS","02081500",2004-12-11,7.54,"A"
"USGS","02081500",2004-12-12,3.63,"A"
"USGS","02081500",2004-12-13,3.1,"A"
"USGS","02081500",2004-12-16,2.71,"A"
"USGS","02081500",2004-12-17,2.67,"A"
"USGS","02081500",2004-12-18,2.64,"A"
"USGS","02081500",2004-12-19,2.62,"A"
"USGS","02081500",2004-12-20,2.59,"A"
"USGS","02081500",2004-12-21,2.55,"A"
"USGS","02081500",2004-12-22,2.5,"A"
"USGS","02081500",2004-12-23,2.55,"A"
"USGS","02081500",2004-12-24,2.8,"A"
"USGS","02081500",2004-12-25,2.78,"A"
"USGS","02081500",2004-12-26,2.65,"A"
"USGS","02081500",2004-12-27,2.59,"A"
"USGS","02081500",2004-12-28,2.52,"A"
"USGS","02081500",2004-12-29,2.48,"A"
"USGS","02081500",2004-12-30,2.47,"A"
"USGS","02081500",2004-12-31,2.45,"A"
"USGS","02081500",2005-01-01,2.43,"A"
"USGS","02081500",2005-01-02,2.41,"A"
"USGS","02081500",2005-01-03,2.4,"A"
"USGS","02081500",2005-01-04,2.38,"A"
"USGS","02081500",2005-01-05,2.38,"A"
"USGS","02081500",2005-01-06,2.39,"A"
"USGS","02081500",2005-01-07,2.35,"A"
"USGS","02081500",2005-01-08,2.32,"A"
"USGS","02081500",2005-01-09,2.29,"A"
"USGS","02081500",2005-01-10,2.3,"A"
"USGS","02081500",2005-01-11,2.27,"A"
"USGS","02081500",2005-01-12,2.24,"A"
"USGS","02081500",2005-01-13,2.25,"A"
"USGS","02081500",2005-01-14,5.41,"A"
"USGS","02081500",2005-01-15,6.74,"A"
"USGS","02081500",2005-01-16,3.5,"A"
"USGS","02081500",2005-01-17,3.09,"A"
"USGS","02081500",2005-01-18,2.89,"A"
"USGS","02081500",2005-01-19,2.78,"A"
"USGS","02081500",2005-01-20,2.73,"A"
"USGS","02081500",2005-01-21,2.75,"A"
"USGS","02081500",2005-01-22,2.76,"A"
"USGS","02081500",2005-01-23,2.75,"A"
"USGS","02081500",2005-01-24,2.69,"A"
"USGS","02081500",2005-01-25,2.65,"A"
"USGS","02081500",2005-01-26,2.68,"A"
"USGS","02081500",2005-01-27,2.72,"A"
"USGS","02081500",2005-01-28,2.64,"A"
"USGS","02081500",2005-01-29,2.56,"A"
"USGS","02081500",2005-01-30,2.8,"A"
"USGS","02081500",2005-01-31,3.51,"A"
"USGS","02081500",2005-02-01,3.08,"A"
"USGS","02081500",2005-02-02,2.87,"A"
"USGS","02081500",2005-02-03,2.83,"A"
"USGS","02081500",2005-02-04,3.49,"A"
"USGS","02081500",2005-02-05,3.18,"A"
"USGS","02081500",2005-02-06,2.95,"A"
"USGS","02081500",2005-02-07,2.82,"A"
"USGS","02081500",2005-02-08,2.75,"A"
"USGS","02081500",2005-02-09,2.71,"A"
"USGS","02081500",2005-02-10,2.7,"A"
"USGS","02081500",2005-02-11,2.7,"A"
"USGS","02081500",2005-02-12,2.65,"A"
"USGS","02081500",2005-02-13,2.6,"A"
"USGS","02081500",2005-02-14,2.57,"A"
"USGS","02081500",2005-02-15,2.61,"A"
"USGS","02081500",2005-02-16,2.65,"A"
"USGS","02081500",2005-02-17,2.63,"A"
"USGS","02081500",2005-02-18,2.58,"A"
"USGS","02081500",2005-02-19,2.51,"A"
"USGS","02081500",2005-02-20,2.45,"A"
"USGS","02081500",2005-02-21,2.45,"A"
"USGS","02081500",2005-02-22,2.48,"A"
"USGS","02081500",2005-02-23,2.48,"A"
"USGS","02081500",2005-02-24,2.57,"A"
"USGS","02081500",2005-02-25,2.98,"A"
"USGS","02081500",2005-02-26,2.86,"A"
"USGS","02081500",2005-02-27,2.71,"A"
