"Date","Q","Julian","Month","Day","DecYear","MonthSeq","waterYear","Qualifier","i","LogQ","Q7","Q30"
1945-02-02,1.61839252828282,34730,2,33,1945.08857436366,1142,1945,"A",1952,0.481433390129909,2.00269258614344,5.75453988786763
1945-02-03,1.6467093746515,34731,2,34,1945.09131377697,1142,1945,"A",1953,0.498778978218566,1.9096515195035,5.64221639727187
1945-02-04,1.56175883554547,34732,2,35,1945.09405319028,1142,1945,"A",1954,0.44581264484022,1.81661045286356,5.55537806840793
1945-02-05,1.84492729923224,34733,2,36,1945.09679260358,1142,1945,"A",1955,0.612439872505956,1.75997676012621,5.50157606030744
1945-02-06,2.04314522381298,34734,2,37,1945.09953201689,1142,1945,"A",1956,0.714490396918064,1.76402202389316,4.91447344559687
1945-02-07,2.35463053386843,34735,2,38,1945.1022714302,1142,1945,"A",1957,0.856383829329697,1.82874624416442,4.13670406533719
1945-02-08,2.32631368749975,34736,2,39,1945.10501084351,1142,1945,"A",1958,0.84428490635335,1.91369678327046,3.79878969867098
1945-02-09,2.24136314839372,34737,2,40,1945.10775025682,1142,1945,"A",1959,0.807084229166519,2.00269258614344,3.62416914606413
1945-02-10,2.0148283774443,34738,2,41,1945.11048967013,1142,1945,"A",1960,0.700534019287048,2.05528101511384,3.51184565546838
1945-02-11,1.84492729923224,34739,2,42,1945.11322908344,1142,1945,"A",1961,0.612439872505956,2.09573365278338,3.43161459075713
1945-02-12,1.73165991375753,34740,2,43,1945.11596849675,1142,1945,"A",1962,0.549080436216688,2.07955259771557,3.34760794653005
1945-02-13,33.4182110003075,34741,2,44,1945.11870791006,1142,1945,"A",1963,3.50910099092376,6.5617048515005,4.25752260984355
1945-02-14,73.0617959164558,34742,2,45,1945.12144732336,1142,1945,"A",1964,4.29130560245642,16.6627284775844,6.52003863470087
1945-02-15,13.5114680031273,34743,2,46,1945.12418673667,1142,1945,"A",1965,2.60353880655213,18.2606076655312,6.48889010369533
1945-02-16,7.67819765117977,34744,2,47,1945.12692614998,1142,1945,"A",1966,2.03838483878176,19.0372983087863,6.50493631663758
1945-02-17,13.539784849496,34745,2,48,1945.12966556329,1142,1945,"A",1967,2.60563237736497,20.6837206619366,6.79188035984017
1945-02-18,52.3904980673213,34746,2,49,1945.1324049766,1142,1945,"A",1968,3.95872524029079,27.9045164859493,8.39933333870209
1945-02-19,23.280780000321,34747,2,50,1945.13514438991,1142,1945,"A",1969,3.14762812747038,30.9829622126012,9.0241917485709
1945-02-20,9.7736442824619,34748,2,51,1945.13788380322,1142,1945,"A",1970,2.2796894039215,27.6051669671947,9.20825124996731
1945-02-21,13.539784849496,34749,2,52,1945.14062321653,1142,1945,"A",1971,2.60563237736497,19.1020225290576,9.53578277296501
1945-02-22,26.4239499472442,34750,2,53,1945.14336262984,1142,1945,"A",1972,3.27427079387099,20.9466628067886,10.2927864658877
1945-02-23,46.4439603298991,34751,2,54,1945.14610204315,1142,1945,"A",1973,3.83824643161529,26.4846289037485,11.7350578409323
1945-02-24,19.5429562796556,34752,2,55,1945.14884145645,1142,1945,"A",1974,2.97261492890966,27.3422248223427,12.2928997143952
1945-02-25,9.09403996961364,34753,2,56,1945.15158086976,1142,1945,"A",1975,2.20761925055631,21.1570165226702,12.510939431434
1945-02-26,6.71542487464474,34754,2,57,1945.15432028307,1142,1945,"A",1976,1.90440710044488,18.7905372190022,12.6581870325512
1945-02-27,5.95087002269046,34755,2,58,1945.15705969638,1142,1945,"A",1977,1.78353743116902,18.2444266104634,12.7827811565733
1945-02-28,5.75265209810971,34756,2,59,1945.15979910969,1142,1945,"A",1978,1.74966098292721,17.1319790745511,12.8998241215639
1945-03-01,6.71542487464474,34757,3,61,1945.162538523,1143,1945,"A",1979,1.90440710044488,14.3164754927511,13.0565106714706
1945-03-02,5.38453309531691,34758,3,62,1945.16527793631,1143,1945,"A",1980,1.68353060217276,8.45084303066797,13.1726097415821
1945-03-03,4.6482950897313,34759,3,63,1945.16801734962,1143,1945,"A",1981,1.53650050499807,6.32303428925022,13.2698309141146
1945-03-04,12.5486952265923,34760,3,64,1945.17075676293,1143,1945,"A",1982,2.52961669416437,6.81655646881859,13.6341743373916
1945-03-05,19.2031541232315,34761,3,65,1945.17349617624,1143,1945,"A",1983,2.95507454279334,8.60051779004527,14.2193891623442
1945-03-06,10.4532485953102,34762,3,66,1945.17623558954,1143,1945,"A",1984,2.34691280046525,9.24371472899094,14.5157721543364
1945-03-07,7.47997972659903,34763,3,67,1945.17897500285,1143,1945,"A",1985,2.01223008163499,9.49047581877513,14.7036072352486
1945-03-08,5.38453309531691,34764,3,68,1945.18171441616,1143,1945,"A",1986,1.68353060217276,9.30034842172829,14.8149868309654
1945-03-09,4.45007716515056,34765,3,69,1945.18445382947,1143,1945,"A",1987,1.49292143651108,9.16685471741881,14.8848350520082
1945-03-10,3.96869077688304,34766,3,70,1945.18719324278,1143,1945,"A",1988,1.37843626118735,9.06976838701192,14.9395809549876
1945-03-11,3.45898754224685,34767,3,71,1945.18993265609,1143,1945,"A",1989,1.24097592840095,7.77123871781971,14.9801684347827
1945-03-12,3.17581907856008,34768,3,72,1945.1926720694,1143,1945,"A",1990,1.15556557657342,5.4816194257238,15.0188681248199
1945-03-13,3.03423484671669,34769,3,73,1945.19541148271,1143,1945,"A",1991,1.10995928291316,4.42176031878188,15.0585117097361
1945-03-14,2.83601692213595,34770,3,74,1945.19815089602,1143,1945,"A",1992,1.04240057555474,3.75833706100144,15.0953236100153
1945-03-15,2.72274953666124,34771,3,75,1945.20089030933,1143,1945,"A",1993,1.00164222880056,3.37808226690777,14.0721415612271
1945-03-16,2.69443269029256,34772,3,76,1945.20362972263,1143,1945,"A",1994,0.99118767767211,3.12727591335663,11.7265627870217
1945-03-17,2.58116530481785,34773,3,77,1945.20636913594,1143,1945,"A",1995,0.948240965496048,2.92905798877589,11.3622193637447
1945-03-18,2.35463053386843,34774,3,78,1945.20910854925,1143,1945,"A",1996,0.856383829329697,2.77129270186468,11.184767126501
1945-03-19,2.21304630202505,34775,3,79,1945.21184796256,1143,1945,"A",1997,0.794369983590679,2.63375373378825,10.8072091749186
1945-03-20,2.12809576291901,34776,3,80,1945.21458737587,1143,1945,"A",1998,0.755227571838583,2.50430529324573,9.13179576477188
1945-03-21,2.46789791934314,34777,3,81,1945.21732678918,1143,1945,"A",1999,0.903366743495317,2.45171686427533,8.43803302873928
1945-03-22,3.31740331040346,34778,3,82,1945.22006620249,1143,1945,"A",2000,1.19918234148026,2.53666740338136,8.22282499633734
1945-03-23,2.80770007576727,34779,3,83,1945.2228056158,1143,1945,"A",2001,1.03236566983471,2.55284845844917,7.86508883721304
1945-03-24,2.24136314839372,34780,3,84,1945.22554502911,1143,1945,"A",2002,0.807084229166519,2.50430529324573,7.0590026105847
1945-03-25,1.98651153107563,34781,3,85,1945.22828444242,1143,1945,"A",2003,0.68638010097534,2.45171686427533,5.57708765062391
1945-03-26,1.84492729923224,34782,3,86,1945.23102385572,1143,1945,"A",2004,0.612439872505956,2.39912843530492,4.98715335127647
1945-03-27,1.81661045286356,34783,3,87,1945.23376326903,1143,1945,"A",2005,0.596972376150431,2.35463053386843,4.7445723673848
1945-03-28,1.81661045286356,34784,3,88,1945.23650268234,1143,1945,"A",2006,0.596972376150431,2.26158946722849,4.58127855332543
1945-03-29,1.78829360649488,34785,3,89,1945.23924209565,1143,1945,"A",2007,0.581261872719467,2.04314522381298,4.44252600611891
1945-03-30,1.6467093746515,34786,3,90,1945.24198150896,1143,1945,"A",2008,0.498778978218566,1.87728940936787,4.3056612486703
1945-03-31,1.59007568191414,34787,3,91,1945.24472092227,1143,1945,"A",2009,0.463781613787499,1.78424834272793,4.13481627557928
1945-04-01,1.47680829643943,34788,4,92,1945.24746033558,1144,1945,"A",2010,0.389883202599691,1.71143359492276,4.00455878228336
1945-04-02,1.3918577573334,34789,4,93,1945.25019974889,1144,1945,"A",2011,0.330639370867195,1.6467093746515,3.89601087120344
1945-04-03,1.42017460370208,34790,4,94,1945.2529391622,1144,1945,"A",2012,0.350779824407742,1.59007568191414,3.52506018377376
1945-04-04,1.3918577573334,34791,4,95,1945.25567857551,1144,1945,"A",2013,0.330639370867195,1.52939672540983,2.93135030491049
1945-04-05,1.27859037185869,34792,4,96,1945.25841798881,1144,1945,"A",2014,0.245758199100561,1.45658197760466,2.62552836412878
1945-04-06,1.16532298638398,34793,4,97,1945.26115740212,1144,1945,"A",2015,0.152998290124648,1.38781249356645,2.41503980612161
1945-04-07,1.08037244727795,34794,4,98,1945.26389681543,1144,1945,"A",2016,0.0773058402767674,1.31499774576128,2.27156778452031
1945-04-08,1.08037244727795,34795,4,99,1945.26663622874,1144,1945,"A",2017,0.0773058402767674,1.25836405302392,2.15924429392456
1945-04-09,1.10868929364663,34796,4,100,1945.26937564205,1144,1945,"A",2018,0.103178501076528,1.21791141535438,2.06391091115001
1945-04-10,1.10868929364663,34797,4,101,1945.27211505536,1144,1945,"A",2019,0.103178501076528,1.17341351391789,1.98556763619667
1945-04-11,1.13700614001531,34798,4,102,1945.27485446867,1144,1945,"A",2020,0.128398614943181,1.13700614001531,1.91760720491184
1945-04-12,1.05205560090927,34799,4,103,1945.27759388198,1144,1945,"A",2021,0.0507459654942251,1.10464402987967,1.85153456338493
1945-04-13,1.05205560090927,34800,4,104,1945.28033329529,1144,1945,"A",2022,0.0507459654942251,1.08846297481186,1.79206918601071
1945-04-14,1.05205560090927,34801,4,105,1945.2830727086,1144,1945,"A",2023,0.0507459654942251,1.0844177110449,1.73637938815231
1945-04-15,0.995421908171919,34802,4,106,1945.2858121219,1144,1945,"A",2024,-0.00458860338465793,1.07228191974404,1.67974569541495
1945-04-16,0.853837676328532,34803,4,107,1945.28855153521,1144,1945,"A",2025,-0.158014177816779,1.03587454584146,1.62216810779864
1945-04-17,1.33522406459605,34804,4,108,1945.29129094852,1144,1945,"A",2026,0.289099116417607,1.06823665597709,1.58818789215623
1945-04-18,30.303357899753,34805,4,109,1945.29403036183,1144,1945,"A",2027,3.41125852814907,5.23485833593961,2.5245316120805
1945-04-19,7.45166288023036,34806,4,110,1945.29676977514,1144,1945,"A",2028,2.0084372128849,6.1490879472712,2.70198384932421
1945-04-20,3.17581907856008,34807,4,111,1945.29950918845,1144,1945,"A",2029,1.15556557657342,6.45248272979274,2.7255812212981
1945-04-21,2.38294738023711,34808,4,112,1945.30224860176,1144,1945,"A",2030,0.868338116562322,6.64261012683957,2.69443269029256
1945-04-22,1.92987783833827,34809,4,113,1945.30498801507,1144,1945,"A",2031,0.657456704715719,6.77610383114905,2.66517194904493
1945-04-23,1.67502622102018,34810,4,114,1945.30772742838,1144,1945,"A",2032,0.515828819494905,6.89341648039072,2.64629405146581
1945-04-24,14.2477060087129,34811,4,115,1945.31046684168,1144,1945,"A",2033,2.65659591191098,8.7380567581217,3.05500053405372
1945-04-25,12.4071109947489,34812,4,116,1945.31320625499,1144,1945,"A",2034,2.51826977555991,6.18145005740683,3.40707332390427
1945-04-26,11.1045360617897,34813,4,117,1945.3159456683,1144,1945,"A",2035,2.40735367905719,6.70328908334388,3.71667084420181
1945-04-27,5.18631517073617,34814,4,118,1945.31868508161,1144,1945,"A",2036,1.64602345864743,6.99050281079761,3.82899433479757
1945-04-28,3.03423484671669,34815,4,119,1945.32142449492,1144,1945,"A",2037,1.10995928291316,7.08354387743755,3.87052570947163
1945-04-29,2.43958107297446,34816,4,120,1945.32416390823,1144,1945,"A",2038,0.891826333160546,7.15635862524272,3.89695476608239
1945-04-30,2.15641260928769,34817,4,121,1945.32690332154,1144,1945,"A",2039,0.768446011957102,7.22512810928094,3.91583266366151
1945-05-01,1.92987783833827,34818,5,122,1945.32964273485,1145,1945,"A",2040,0.657456704715719,5.46543837065599,3.9309349817248
1945-05-02,1.67502622102018,34819,5,123,1945.33238214816,1145,1945,"A",2041,0.515828819494905,3.93228340298046,3.94037393051436
1945-05-03,1.73165991375753,34820,5,124,1945.33512156147,1145,1945,"A",2042,0.549080436216688,2.59330109611871,3.95075677418288
1945-05-04,2.04314522381298,34821,5,125,1945.33786097477,1145,1945,"A",2043,0.714490396918064,2.14427681798683,3.97246635639886
1945-05-05,1.92987783833827,34822,5,126,1945.34060038808,1145,1945,"A",2044,0.657456704715719,1.98651153107563,3.99417593861485
1945-05-06,1.6467093746515,34823,5,127,1945.34333980139,1145,1945,"A",2045,0.498778978218566,1.87324414560092,4.0102221515571
1945-05-07,1.47680829643943,34824,5,128,1945.3460792147,1145,1945,"A",2046,0.389883202599691,1.77615781519402,4.02343667986248
1945-05-08,1.36354091096472,34825,5,129,1945.34881862801,1145,1945,"A",2047,0.310084927227953,1.69525253985495,4.03287562865204
1945-05-09,1.27859037185869,34826,5,130,1945.35155804132,1145,1945,"A",2048,0.245758199100561,1.63861884711759,4.03853899792578
1945-05-10,1.25027352549002,34827,5,131,1945.35429745463,1145,1945,"A",2049,0.223362347768532,1.56984936307937,4.04325847232056
1945-05-11,1.16532298638398,34828,5,132,1945.35703686794,1145,1945,"A",2050,0.152998290124648,1.4444461863038,4.04420236719951
1945-05-12,0.967105061803242,34829,5,133,1945.35977628125,1145,1945,"A",2051,-0.0334481422710127,1.30690721822737,4.04137068256265
1945-05-13,1.08037244727795,34830,5,134,1945.36251569456,1145,1945,"A",2052,0.0773058402767674,1.22600194288829,4.0423145774416
1945-05-14,1.0237387545406,34831,5,135,1945.36525510786,1145,1945,"A",2053,0.0234613715490811,1.16127772261703,4.04137068256265
1945-05-15,0.995421908171919,34832,5,136,1945.36799452117,1145,1945,"A",2054,-0.00458860338465793,1.10868929364663,4.04137068256265
1945-05-16,1.33522406459605,34833,5,137,1945.37073393448,1145,1945,"A",2055,0.289099116417607,1.11677982118054,4.0574168955049
1945-05-17,2.32631368749975,34834,5,138,1945.37347334779,1145,1945,"A",2056,0.84428490635335,1.27049984432478,4.09045321626835
1945-05-18,6.60215748917004,34835,5,139,1945.3762127611,1145,1945,"A",2057,1.88739648791322,2.04719048757993,3.30041320258226
1945-05-19,4.73324562883733,34836,5,140,1945.37895217441,1145,1945,"A",2058,1.55461114664857,2.5852105685848,3.20979929420249
1945-05-20,2.43958107297446,34837,5,141,1945.38169158772,1145,1945,"A",2059,0.891826333160546,2.77938322939859,3.18525802734963
1945-05-21,1.59007568191414,34838,5,142,1945.38443100103,1145,1945,"A",2060,0.463781613787499,2.86028850473767,3.15882897073887
1945-05-22,1.16532298638398,34839,5,143,1945.38717041434,1145,1945,"A",2061,0.152998290124648,2.88456008733939,3.13334380900706
1945-05-23,1.16532298638398,34840,5,144,1945.38990982765,1145,1945,"A",2062,0.152998290124648,2.86028850473767,3.11635370118585
1945-05-24,0.88215452269721,34841,5,145,1945.39264924095,1145,1945,"A",2063,-0.125388042518513,2.65398005262302,2.67083531831866
1945-05-25,0.853837676328532,34842,5,146,1945.39538865426,1145,1945,"A",2064,-0.158014177816779,1.83279150793138,2.28572620770465
1945-05-26,1.98651153107563,34843,5,147,1945.39812806757,1145,1945,"A",2065,0.68638010097534,1.44040092253685,1.98179205668085
1945-05-27,20.4207785170846,34844,5,148,1945.40086748088,1145,1945,"A",2066,3.01655293723429,4.00914341455258,2.48960750155913
1945-05-28,9.06572312324497,34845,5,149,1945.40360689419,1145,1945,"A",2067,2.20450061192931,5.07709304902841,2.69065711077674
1945-05-29,3.17581907856008,34846,5,150,1945.4063463075,1145,1945,"A",2068,1.15556557657342,5.36430677648214,2.71519837762959
1945-05-30,2.5245316120805,34847,5,151,1945.40908572081,1145,1945,"A",2069,0.926055545353899,5.55847943729593,2.72746901105602
1945-05-31,1.70334306738885,34848,5,152,1945.41182513412,1145,1945,"A",2070,0.532592830240873,5.67579208653759,2.71991785202437
1945-06-01,1.16532298638398,34849,6,153,1945.41456454743,1146,1945,"A",2071,0.152998290124648,5.72028998797408,2.70292774420316
1945-06-02,1.0237387545406,34850,6,154,1945.41730396074,1146,1945,"A",2072,0.0234613715490811,5.58275101989765,2.67933037222927
1945-06-03,0.967105061803242,34851,6,155,1945.42004337404,1146,1945,"A",2073,-0.0334481422710127,2.80365481200032,2.64346236682894
1945-06-04,0.683936598116468,34852,6,156,1945.42278278735,1146,1945,"A",2074,-0.379890058468012,1.60625673698196,2.60193099215488
1945-06-05,0.797203983591177,34853,6,157,1945.42552220066,1146,1945,"A",2075,-0.226644693677586,1.26645458055783,2.5736141457862
1945-06-06,0.7688871372225,34854,6,158,1945.42826161397,1146,1945,"A",2076,-0.262811085888066,1.01564822700669,2.55001677381231
1945-06-07,0.627302905379113,34855,6,159,1945.43100102728,1146,1945,"A",2077,-0.466325752327734,0.86192820386244,2.52547550695945
1945-06-08,0.683936598116468,34856,6,160,1945.43374044059,1146,1945,"A",2078,-0.379890058468012,0.793158719824223,2.50565371450138
1945-06-09,0.797203983591177,34857,6,161,1945.4364798539,1146,1945,"A",2079,-0.226644693677586,0.760796609688592,2.49055139643808
1945-06-10,0.88215452269721,34858,6,162,1945.43921926721,1146,1945,"A",2080,-0.125388042518513,0.74866081838773,2.48111244764852
1945-06-11,0.797203983591177,34859,6,163,1945.44195868052,1146,1945,"A",2081,-0.226644693677586,0.764841873455546,2.47544907837479
1945-06-12,0.7688871372225,34860,6,164,1945.44469809382,1146,1945,"A",2082,-0.262811085888066,0.760796609688592,2.46506623470627
1945-06-13,6.46057325732665,34861,6,165,1945.44743750713,1146,1945,"A",2083,1.86571805338164,1.57389462684633,2.64629405146581
1945-06-14,2.32631368749975,34862,6,166,1945.45017692044,1146,1945,"A",2084,0.84428490635335,1.81661045286356,2.69065711077674
1945-06-15,1.13700614001531,34863,6,167,1945.45291633375,1146,1945,"A",2085,0.128398614943181,1.88133467313482,2.68404984662404
1945-06-16,0.825520829959855,34864,6,168,1945.45565574706,1146,1945,"A",2086,-0.191740782796931,1.88537993690178,2.63402341803938
1945-06-17,0.598986059010436,34865,6,169,1945.45839516037,1146,1945,"A",2087,-0.512516954909753,1.84492729923224,2.43391770370073
1945-06-18,0.457401827167049,34866,6,170,1945.46113457368,1146,1945,"A",2088,-0.782193002720523,1.79638413402879,2.29138957697839
1945-06-19,0.514035519904404,34867,6,171,1945.46387398699,1146,1945,"A",2089,-0.665462911042223,1.75997676012621,2.22720472520938
1945-06-20,6.03582056179649,34868,6,172,1945.4666134003,1146,1945,"A",2090,1.79771181246446,1.6992978036219,2.37539622120546
1945-06-21,2.69443269029256,34869,6,173,1945.46935281361,1146,1945,"A",2091,0.99118767767211,1.7518862325923,2.42636654466908
1945-06-22,2.2696799947624,34870,6,174,1945.47209222691,1146,1945,"A",2092,0.819638850085591,1.91369678327046,2.46317844494836
1945-06-23,1.10868929364663,34871,6,175,1945.47483164022,1146,1945,"A",2093,0.103178501076528,1.95414942093999,2.47072960398001
1945-06-24,0.627302905379113,34872,6,176,1945.47757105353,1146,1945,"A",2094,-0.466325752327734,1.95819468470695,2.46317844494836
1945-06-25,0.514035519904404,34873,6,177,1945.48031046684,1146,1945,"A",2095,-0.665462911042223,1.96628521224086,2.41409591124265
1945-06-26,0.514035519904404,34874,6,178,1945.48304988015,1146,1945,"A",2096,-0.665462911042223,1.96628521224086,1.75053781133665
1945-06-27,0.485718673535727,34875,6,179,1945.48578929346,1146,1945,"A",2097,-0.722125683723976,1.17341351391789,1.46453766301301
1945-06-28,0.457401827167049,34876,6,180,1945.48852870677,1146,1945,"A",2098,-0.782193002720523,0.853837676328532,1.37392375463324
1945-06-29,0.429084980798372,34877,6,181,1945.49126812008,1146,1945,"A",2099,-0.846100289232345,0.590895531476528,1.3040755335905
1945-06-30,0.400768134429695,34878,6,182,1945.49400753339,1146,1945,"A",2100,-0.914372237288097,0.48976393730268,1.26065636915853
1945-07-01,0.34413444169234,34879,7,183,1945.4967469467,1147,1945,"A",2101,-1.06672287908546,0.449311299633141,1.23328341766881
1945-07-02,0.34413444169234,34880,7,184,1945.49948636,1147,1945,"A",2102,-1.06672287908546,0.425039717031418,1.21062994057387
1945-07-03,0.429084980798372,34881,7,185,1945.50222577331,1147,1945,"A",2103,-0.846100289232345,0.412903925730556,1.1926959378737
1945-07-04,0.485718673535727,34882,7,186,1945.50496518662,1147,1945,"A",2104,-0.722125683723976,0.412903925730556,1.18608867372101
1945-07-05,0.457401827167049,34883,7,187,1945.50770459993,1147,1945,"A",2105,-0.782193002720523,0.412903925730556,1.17476193517354
1945-07-06,7.62156395844242,34884,7,188,1945.51044401324,1147,1945,"A",2106,2.03098159252899,1.44040092253685,1.40318449588087
1945-07-07,1.36354091096472,34885,7,189,1945.51318342655,1147,1945,"A",2107,0.310084927227953,1.57793989061328,1.42772576273373
1945-07-08,0.627302905379113,34886,7,190,1945.51592283986,1147,1945,"A",2108,-0.466325752327734,1.61839252828282,1.42583797297581
1945-07-09,0.457401827167049,34887,7,191,1945.51866225317,1147,1945,"A",2109,-0.782193002720523,1.63457358335064,1.41451123442834
1945-07-10,0.429084980798372,34888,7,192,1945.52140166648,1147,1945,"A",2110,-0.846100289232345,1.63457358335064,1.39940891636505
1945-07-11,0.400768134429695,34889,7,193,1945.52414107979,1147,1945,"A",2111,-0.914372237288097,1.62243779204977,1.38619438805967
1945-07-12,0.34413444169234,34890,7,194,1945.52688049309,1147,1945,"A",2112,-1.06672287908546,1.60625673698196,1.37203596487533
1945-07-13,0.315817595323662,34891,7,195,1945.5296199064,1147,1945,"A",2113,-1.152590462045,0.562578685107851,1.1672107761419
1945-07-14,0.34413444169234,34892,7,196,1945.53235931971,1147,1945,"A",2114,-1.06672287908546,0.41694918949751,1.10113813461498
1945-07-15,13.7096859277081,34893,7,197,1945.53509873302,1147,1945,"A",2115,2.61810258504837,2.28586104983022,1.52022746087141
1945-07-16,79.2915021175648,34894,7,198,1945.53783814633,1147,1945,"A",2116,4.37313096170777,13.5478753770299,4.13576017045824
1945-07-17,90.0519037376622,34895,7,199,1945.54057755964,1147,1945,"A",2117,4.50038621229425,26.351135199439,7.11752409307996
1945-07-18,60.8855519779245,34896,7,200,1945.54331697295,1147,1945,"A",2118,4.10899590482778,34.9918186056526,9.13179576477188
1945-07-19,29.4538525086927,34897,7,201,1945.54605638626,1147,1945,"A",2119,3.38282471677777,39.1503497580812,10.0964563310648
1945-07-20,31.1528632908133,34898,7,202,1945.54879579957,1147,1945,"A",2120,3.43890616045739,43.555642000294,10.9336910886987
1945-07-21,11.3310708327392,34899,7,203,1945.55153521288,1147,1945,"A",2121,2.42754858361348,45.1252043418721,11.2215790267803
1945-07-22,5.66770155900368,34900,7,204,1945.55427462618,1147,1945,"A",2122,1.73478366677311,43.9763494320572,11.334846412255
1945-07-23,11.3310708327392,34901,7,205,1945.55701403949,1147,1945,"A",2123,2.42754858361348,34.2677163913678,11.6755924635581
1945-07-24,6.80037541375078,34902,7,206,1945.5597534528,1147,1945,"A",2124,1.91697781856269,22.3746409165233,11.8813615471704
1945-07-25,3.96869077688304,34903,7,207,1945.56249286611,1147,1945,"A",2125,1.37843626118735,14.243660744946,11.9965167224031
1945-07-26,3.11918538582272,34904,7,208,1945.56523227942,1147,1945,"A",2126,1.13757187344275,10.4815654416788,12.083355051267
1945-07-27,2.55284845844917,34905,7,209,1945.56797169273,1147,1945,"A",2127,0.937209778271637,6.39584903705539,12.1522593774308
1945-07-28,37.3825694919223,34906,7,210,1945.57071110604,1147,1945,"A",2128,3.62120453941675,10.117491702653,13.3830982995893
1945-07-29,8.49938619587142,34907,7,211,1945.57345051935,1147,1945,"A",2129,2.13999394863842,10.5220180793484,13.6521083400917
1945-07-30,4.53502770425659,34908,7,212,1945.57618993266,1147,1945,"A",2130,1.51183119253556,9.55115477527943,13.7899169924193
1945-07-31,3.11918538582272,34909,7,213,1945.57892934596,1147,1945,"A",2131,1.13757187344275,9.02527048557543,13.882418690557
1945-08-01,45.311286475152,34910,8,214,1945.58166875927,1148,1945,"A",2132,3.81355615101824,14.9313555853281,15.381323758339
1945-08-02,16.9944401064746,34911,8,215,1945.58440817258,1148,1945,"A",2133,2.83288623800255,16.9135348311356,15.9335022625282
1945-08-03,8.49938619587142,34912,8,216,1945.58714758589,1148,1945,"A",2134,2.13999394863842,17.7630402221959,16.2006245132727
1945-08-04,5.66770155900368,34913,8,217,1945.5898869992,1148,1945,"A",2135,1.73478366677311,13.2323448032075,16.3743011710006
1945-08-05,4.25185924056981,34914,8,218,1945.59262641251,1148,1945,"A",2136,1.4473563556443,12.6255552381644,16.2619776804048
1945-08-06,3.68552231319627,34915,8,219,1945.59536582582,1148,1945,"A",2137,1.30441225594885,12.5041973251558,16.3393770604792
1945-08-07,14.1627554696069,34916,8,220,1945.59810523913,1148,1945,"A",2138,2.65061566464558,14.0818501942678,16.7905588126201
1945-08-08,4.53502770425659,34917,8,221,1945.60084465244,1148,1945,"A",2139,1.51183119253556,8.25667036985418,16.9264796751898
1945-08-09,2.83601692213595,34918,8,222,1945.60358406575,1148,1945,"A",2140,1.04240057555474,6.23403848637723,17.006710739901
1945-08-10,1.98651153107563,34919,8,223,1945.60632347905,1148,1945,"A",2141,0.68638010097534,5.30362781997783,17.0595688531226
1945-08-11,1.70334306738885,34920,8,224,1945.60906289236,1148,1945,"A",2142,0.532592830240873,4.73729089260428,17.1048758073125
1945-08-12,1.56175883554547,34921,8,225,1945.61180230567,1148,1945,"A",2143,0.44581264484022,4.35299083474366,17.1464071819865
1945-08-13,1.42017460370208,34922,8,226,1945.61454171898,1148,1945,"A",2144,0.350779824407742,4.02936973338735,17.1822751873868
1945-08-14,1.70334306738885,34923,8,227,1945.61728113229,1148,1945,"A",2145,0.532592830240873,2.24945367592763,16.7820637587095
1945-08-15,1.98651153107563,34924,8,228,1945.6200205456,1148,1945,"A",2146,0.68638010097534,1.88537993690178,14.2052307391599
1945-08-16,13.0300816148598,34925,8,229,1945.62275995891,1148,1945,"A",2147,2.56726065472879,3.34167489300519,11.6378366683998
1945-08-17,5.10136463163014,34926,8,230,1945.62549937222,1148,1945,"A",2148,1.62950807876796,3.78665390737012,9.77836375685668
1945-08-18,2.55284845844917,34927,8,231,1945.62823878553,1148,1945,"A",2149,0.937209778271637,3.90801182037873,8.88166362184856
1945-08-19,1.98651153107563,34928,8,232,1945.63097819884,1148,1945,"A",2150,0.68638010097534,3.96869077688304,7.90945189652397
1945-08-20,1.70334306738885,34929,8,233,1945.63371761214,1148,1945,"A",2151,0.532592830240873,4.00914341455258,7.58852763767896
1945-08-21,2.55284845844917,34930,8,234,1945.63645702545,1148,1945,"A",2152,0.937209778271637,4.1305013275612,7.48469920099381
1945-08-22,1.3918577573334,34931,8,235,1945.63919643876,1148,1945,"A",2153,0.330639370867195,4.04555078845517,7.15339209848029
1945-08-23,1.08037244727795,34932,8,236,1945.64193585207,1148,1945,"A",2154,0.0773058402767674,2.33844947880062,6.96272533293119
1945-08-24,1.78829360649488,34933,8,237,1945.64467526538,1148,1945,"A",2155,0.581261872719467,1.86515361806701,6.89004542725159
1945-08-25,7.6498808048111,34934,8,238,1945.64741467869,1148,1945,"A",2156,2.03469006664661,2.59330109611871,7.04106860788453
1945-08-26,2.04314522381298,34935,8,239,1945.650154092,1148,1945,"A",2157,0.714490396918064,2.60139162365262,7.02407850006333
1945-08-27,1.25027352549002,34936,8,240,1945.65289350531,1148,1945,"A",2158,0.223362347768532,2.53666740338136,5.81966863451558
1945-08-28,1.10868929364663,34937,8,241,1945.65563291862,1148,1945,"A",2159,0.103178501076528,2.33035895126671,5.57331207110809
1945-08-29,0.797203983591177,34938,8,242,1945.65837233193,1148,1945,"A",2160,-0.226644693677586,2.24540841216068,5.44871794708591
1945-08-30,0.712253444485145,34939,8,243,1945.66111174523,1148,1945,"A",2161,-0.339321469553833,2.19281998319028,5.36848688237466
